status,company_id,paper_id,symbol,reason,api,paper_type_he,success
FAILED,N/A,70769666,ESGU,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,560291368,70799069,ACES,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,307749957,70761150,SPXE,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,256803245,70754627,LQDH,already exists,,"קרן סל חו""ל ETF",1
SUCCESS,51310806,70743489,AGQ,,https://rest.bridgewise.com/identifier-search?identifier=AGQ&identifier_type=custom%2Ctase%2Cticker_exchange,"קרן סל חו""ל ETF",1
SUCCESS,51310795,70746151,ZSL,,https://rest.bridgewise.com/identifier-search?identifier=ZSL&identifier_type=custom%2Ctase%2Cticker_exchange,"קרן סל חו""ל ETF",1
SKIPPED,253511354,70746649,TFLO,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,378490776,70747282,VNLA,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70739834,BIS,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,285218904,70739842,INTF,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,314878407,70741004,PRNT,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,34214486,70738463,REZ,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70738471,EMB,HTTP 404,,"קרן סל חו""ל ETF",0
FAILED,N/A,70738497,PFF,HTTP 404,,"קרן סל חו""ל ETF",0
FAILED,N/A,70738695,TUR,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,36593836,70738703,FDD,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,39266734,70738729,FGD,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70728951,MBB,HTTP 404,,"קרן סל חו""ל ETF",0
SUCCESS,51310772,70735758,UGL,,https://rest.bridgewise.com/identifier-search?identifier=UGL&identifier_type=custom%2Ctase%2Cticker_exchange,"קרן סל חו""ל ETF",1
FAILED,N/A,70728324,PRN,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,51234368,70726229,ERY,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,51234797,70722459,TZA,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70722871,PEZ,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,51234732,70724356,SPXL,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,51234694,70725015,SPXS,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70720214,FDNI,HTTP 404,,"קרן סל חו""ל ETF",0
FAILED,N/A,70714647,VTWO,HTTP 404,,"קרן סל חו""ל ETF",0
FAILED,N/A,70715099,QQQH,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,46695935,70696679,AFK,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,33837549,70696760,BSV,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,311595315,70707880,SPYX,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,243638580,70702238,FHLC,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,206817206,70694807,KORU,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70694112,FINX,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,223403251,70687926,PHDG,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,54557766,70691241,VT,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,27778311,70691258,DES,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,272923697,70685722,XSOE,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,243638574,70682505,FCOM,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,129842776,70668264,HYMB,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,42891775,70668645,THD,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,583212239,70680418,SWAN,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70676465,IGSB,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,688329335,70676986,IBHF,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,41946682,70677083,PIN,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,26955607,70677927,VIG,already exists,,"קרן סל חו""ל ETF",1
SUCCESS,39346182,70678248,JNK,,https://rest.bridgewise.com/identifier-search?identifier=JNK&identifier_type=custom%2Ctase%2Cticker_exchange,"קרן סל חו""ל ETF",1
FAILED,N/A,70674098,QTUM,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,34214439,70671169,REM,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,295054279,70668124,GUSH,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,37088920,70664503,MUB,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,27776620,70656731,MYY,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,38686038,70664222,DGS,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,128796588,70658620,SJB,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,38765438,70660527,EUM,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,531512808,70654215,IBDS,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,8799262,70655097,SPYV,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,30470540,70653811,PGF,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,223483109,70645742,XYLD,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70639745,ANGL,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,141049103,70639802,XAR,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,22701150,70645130,ILCB,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,38765631,70643861,EEV,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,262942410,70644125,HEZU,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,33837532,70638846,BLV,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,34697694,70638861,SPTI,already exists,,"קרן סל חו""ל ETF",1
SUCCESS,32431233,70637186,UYM,,https://rest.bridgewise.com/identifier-search?identifier=UYM&identifier_type=custom%2Ctase%2Cticker_exchange,"קרן סל חו""ל ETF",1
FAILED,N/A,70629555,FTXG,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,26363284,70636923,FXC,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,27447321,70628599,IHE,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,233327257,70621529,SIZE,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,20923778,70621669,DAX,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,127589578,70618889,EBND,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,244639846,70620638,IPO,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,141887576,70626684,EFAV,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,141889129,70626692,EEMV,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,27777876,70612924,DHS,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,10642523,70609953,ISCG,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,32432200,70610746,SKF,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70608831,PXI,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,22938452,70602198,PBJ,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,8799270,70602230,XNTK,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,32431934,70607254,USD,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,32335989,70604285,TWM,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,547789470,70601497,KARS,already exists,,"קרן סל חו""ל ETF",1
SUCCESS,33939205,70600721,UNG,,https://rest.bridgewise.com/identifier-search?identifier=UNG&identifier_type=custom%2Ctase%2Cticker_exchange,"קרן סל חו""ל ETF",1
SKIPPED,34335512,70598941,FIW,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,34951217,70597596,PBD,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70596333,PIO,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,62618101,70594999,LTPZ,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,249281599,70593033,ICSH,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70593173,PSCH,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,243638581,70592134,FNCL,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,29247279,70590732,MXI,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70590898,QCLN,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,34454641,70589320,CGW,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,382825112,70587076,ACSI,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,29855335,70530365,PSP,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,560115404,70574132,BATT,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,27776147,70586011,XES,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,22938365,70581137,PJP,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,233574662,70583232,BFOR,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70583950,KBWD,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,29855207,70579628,ERTH,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70580576,IMCV,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,27446899,70572581,IHI,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,118204472,70568175,SCHM,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,113108316,70569223,VIOV,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,578353014,70566435,KOMP,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70566799,MCHI,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,27777990,70557046,DNL,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,27670192,70562459,DFE,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,27778035,70562780,DXJ,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,30324337,70564414,FXY,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,39636485,70564760,MGK,already exists,,"קרן סל חו""ל ETF",1
SUCCESS,578353013,70559828,ROKT,,https://rest.bridgewise.com/identifier-search?identifier=ROKT&identifier_type=custom%2Ctase%2Cticker_exchange,"קרן סל חו""ל ETF",1
SKIPPED,424861530,70560347,UTSL,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,22939102,70555131,VAW,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,204729388,70546601,SRLN,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,27445691,70553631,IAI,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70553797,ARKF,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,27447122,70544002,IEZ,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,141277002,70538632,UVXY,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70534896,CXSE,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,206637445,70527437,HYEM,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70528427,KBWB,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,223285645,70532627,SYLD,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,28814929,70526801,VOE,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,26363375,70526819,FXF,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,27777843,70508296,DEW,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,535260076,70508536,SPDV,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70525407,QQEW,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,253603439,70516273,EURL,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,28040473,70506498,SDS,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,109401310,70499090,RETL,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,127855785,70499124,BKLN,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70495148,PID,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,170844641,70493754,QLTA,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,27776009,70490941,XME,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,27776689,70490156,PSQ,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,27445728,70490743,IHF,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70477401,VMBS,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,285064774,70477567,SGDJ,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,247918493,70460415,KBA,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,27776736,70488911,SSO,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,571432025,70482393,LOUP,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70486329,SUSB,HTTP 404,,"קרן סל חו""ל ETF",0
FAILED,N/A,70487202,BOND,HTTP 404,,"קרן סל חו""ל ETF",0
SUCCESS,31289556,70487780,UDN,,https://rest.bridgewise.com/identifier-search?identifier=UDN&identifier_type=custom%2Ctase%2Cticker_exchange,"קרן סל חו""ל ETF",1
FAILED,N/A,70488671,LMNX,HTTP 404,,"קרן סל חו""ל ETF",0
FAILED,N/A,70479027,VEGN,HTTP 404,,"קרן סל חו""ל ETF",0
FAILED,N/A,70479431,XRLV,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,25287952,70469655,EFG,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,206886716,70475595,NAIL,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,225994436,70475959,XMLV,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,154172180,70474341,EFNL,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,546589016,70474796,IFRA,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,22769902,70471313,SLV,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,8781443,70469077,IYT,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,612263392,70463799,CNBS,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,171650956,70466925,SPGM,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,79112200,70467543,SCHB,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70463146,PSCT,HTTP 404,,"קרן סל חו""ל ETF",0
FAILED,N/A,70449178,BUG,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,6184183,70446398,MDY,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,8795483,70446455,XLF,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,6456388,70459474,EWK,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,6457113,70459482,EWW,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70444203,HERO,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,25304304,70444930,PPA,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70445044,QQQ,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,611413461,70440771,IHAK,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,22892346,70440524,IMCG,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,22939711,70440573,VNQ,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,22939647,70440599,VBK,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,6456812,70431705,EWQ,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,41568853,70408745,RWL,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,22546372,70434436,DBC,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,32431306,70430145,UGE,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,39505632,70413737,EDV,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,581308181,70428834,IDRV,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,6157790,70428891,EWA,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,25496662,70423561,SDY,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,22893053,70416912,PWV,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,22939085,70416920,VFH,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,22701066,70407689,ILCG,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,22939801,70405923,VPL,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,8798082,70404850,IXG,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70399282,SMH,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,127573431,70397393,EDIV,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70394788,BIB,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,22938307,70389564,PEJ,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70380845,LMBS,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,22939114,70387600,VIS,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,22939088,70387881,VHT,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,160289298,70388061,PICK,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70385190,BCX,HTTP 404,,"קרן סל חו""ל ETF",0
FAILED,N/A,70378807,VXUS,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,378010186,70379425,ABFL,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,281520859,70376322,TOTL,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,20936186,70376777,VWO,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,145945262,70364575,URTH,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,638585438,70373220,SCHI,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,277814845,70369418,SMDV,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,2668776,70363908,XLP,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,83113774,70353990,SCHE,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70360656,PNQI,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,237171556,70345434,TIPX,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,243638575,70351754,FTEC,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,243638579,70351788,FIDU,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,22938373,70349550,KNCT,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70344346,BSCQ,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,8799273,70341524,RWR,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70339007,ENZL,HTTP 404,,"קרן סל חו""ל ETF",0
FAILED,N/A,70324744,PIZ,HTTP 404,,"קרן סל חו""ל ETF",0
FAILED,N/A,70343066,VGSH,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,8798180,70337654,IJS,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70331665,SKYY,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,265512660,70329925,SGDM,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,382012011,70327978,COWZ,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70322623,BSCR,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,206817203,70319397,WANT,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70198421,OZEM,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,112319319,70321807,GLIN,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,429657323,70315049,PILL,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,612287202,70318134,HTEC,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,8798149,70318472,IXP,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,6115252,70312764,FVD,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70310016,SHY,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,8797589,70310099,EFA,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,22893218,70309398,XSVM,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70304383,GOOW,HTTP 404,,"קרן סל חו""ל ETF",0
FAILED,N/A,70303708,HYDB,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,547346861,70303839,TMFC,already exists,,"קרן סל חו""ל ETF",1
SUCCESS,37457133,70301360,PXH,,https://rest.bridgewise.com/identifier-search?identifier=PXH&identifier_type=custom%2Ctase%2Cticker_exchange,"קרן סל חו""ל ETF",1
FAILED,N/A,70301673,SHPU,HTTP 404,,"קרן סל חו""ל ETF",0
SUCCESS,1773683320,70301332,LONZ,,https://rest.bridgewise.com/identifier-search?identifier=LONZ&identifier_type=custom%2Ctase%2Cticker_exchange,"קרן סל חו""ל ETF",1
SUCCESS,1976413610,70299823,SNXX,,https://rest.bridgewise.com/identifier-search?identifier=SNXX&identifier_type=custom%2Ctase%2Cticker_exchange,"קרן סל חו""ל ETF",1
FAILED,N/A,70299849,AVGG,HTTP 404,,"קרן סל חו""ל ETF",0
SUCCESS,25497958,70299944,MDYG,,https://rest.bridgewise.com/identifier-search?identifier=MDYG&identifier_type=custom%2Ctase%2Cticker_exchange,"קרן סל חו""ל ETF",1
FAILED,N/A,70300685,CVNX,HTTP 404,,"קרן סל חו""ל ETF",0
FAILED,N/A,70299612,SMUP,HTTP 404,,"קרן סל חו""ל ETF",0
SUCCESS,552598842,70296626,SDCI,,https://rest.bridgewise.com/identifier-search?identifier=SDCI&identifier_type=custom%2Ctase%2Cticker_exchange,"קרן סל חו""ל ETF",1
SKIPPED,8795771,70298195,IYM,already exists,,"קרן סל חו""ל ETF",1
SUCCESS,1874469959,70296429,EZET,,https://rest.bridgewise.com/identifier-search?identifier=EZET&identifier_type=custom%2Ctase%2Cticker_exchange,"קרן סל חו""ל ETF",1
SUCCESS,1880486593,70295707,MADE,,https://rest.bridgewise.com/identifier-search?identifier=MADE&identifier_type=custom%2Ctase%2Cticker_exchange,"קרן סל חו""ל ETF",1
SKIPPED,8796469,70293311,IYW,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70293932,ORR,HTTP 404,,"קרן סל חו""ל ETF",0
FAILED,N/A,70292670,JHAI,HTTP 404,,"קרן סל חו""ל ETF",0
FAILED,N/A,70292676,BSJV,HTTP 404,,"קרן סל חו""ל ETF",0
FAILED,N/A,70289954,BJK,HTTP 404,,"קרן סל חו""ל ETF",0
SUCCESS,301753086,70288757,CRAK,,https://rest.bridgewise.com/identifier-search?identifier=CRAK&identifier_type=custom%2Ctase%2Cticker_exchange,"קרן סל חו""ל ETF",1
SKIPPED,8795452,70289590,XLU,already exists,,"קרן סל חו""ל ETF",1
SUCCESS,1885473027,70288748,TETH,,https://rest.bridgewise.com/identifier-search?identifier=TETH&identifier_type=custom%2Ctase%2Cticker_exchange,"קרן סל חו""ל ETF",1
FAILED,N/A,70286129,GEMG,HTTP 404,,"קרן סל חו""ל ETF",0
FAILED,N/A,70285036,TQQQ,HTTP 404,,"קרן סל חו""ל ETF",0
FAILED,N/A,70285044,PRFZ,HTTP 404,,"קרן סל חו""ל ETF",0
FAILED,N/A,70283851,KLXY,HTTP 404,,"קרן סל חו""ל ETF",0
FAILED,N/A,70283270,SNSR,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,340852490,70282660,SPDN,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,273845345,70282743,JPUS,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,34336542,70282397,FXZ,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70281738,TLT,HTTP 404,,"קרן סל חו""ל ETF",0
FAILED,N/A,70279036,BOTT,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,6456803,70280854,EWS,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,30119222,70278338,RSPT,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,1960496278,70277078,OPEX,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70276274,EBIZ,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,1965709598,70276397,GRNJ,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70275587,HLAL,HTTP 404,,"קרן סל חו""ל ETF",0
FAILED,N/A,70274253,VCIT,HTTP 404,,"קרן סל חו""ל ETF",0
FAILED,N/A,70273990,PDBC,HTTP 404,,"קרן סל חו""ל ETF",0
FAILED,N/A,70272246,CDL,HTTP 404,,"קרן סל חו""ל ETF",0
FAILED,N/A,70273277,ALLW,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,279013119,70271648,SDEM,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,6456851,70271960,EWD,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,49610079,70270632,RBLD,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70268737,HBR,HTTP 404,,"קרן סל חו""ל ETF",0
FAILED,N/A,70268740,PXIU,HTTP 404,,"קרן סל חו""ל ETF",0
FAILED,N/A,70263124,PSCE,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,1961451441,70268402,SBTU,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,424861532,70266341,DUSL,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70266773,JOBX,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,1889507224,70267094,AIS,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70267251,QSPT,HTTP 404,,"קרן סל חו""ל ETF",0
FAILED,N/A,70265548,RGTZ,HTTP 404,,"קרן סל חו""ל ETF",0
FAILED,N/A,70264318,SETM,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,134116561,70264601,SDIV,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,1916732953,70264704,MNRS,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,1940369392,70261155,BLOX,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,1914780149,70261175,HYTI,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,1903137490,70254436,COPY,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,27778286,70260468,DTD,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,626032723,70259171,AVDE,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,626032720,70259205,AVEM,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,542955127,70256268,DTEC,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,1954477940,70253798,AGIQ,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70253331,VCSH,HTTP 404,,"קרן סל חו""ל ETF",0
FAILED,N/A,70250071,LVHD,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,1940463034,70246338,RCTR,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,115488468,70248190,URA,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,1918000109,70248196,ICOI,already exists,,"קרן סל חו""ל ETF",1
SKIPPED,427185795,70248786,TPOR,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70247810,CRMG,HTTP 404,,"קרן סל חו""ל ETF",0
FAILED,N/A,70245577,AGIX,HTTP 404,,"קרן סל חו""ל ETF",0
FAILED,N/A,70245606,PTNQ,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,677065693,70244300,GOVZ,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70244320,MULL,HTTP 404,,"קרן סל חו""ל ETF",0
SKIPPED,1760559084,70244400,DFEM,already exists,,"קרן סל חו""ל ETF",1
FAILED,N/A,70242800,SOUX,HTTP 404,,"קרן סל חו""ל ETF",0
SUCCESS,1912172125,70243905,TSLW,,https://rest.bridgewise.com/identifier-search?identifier=TSLW&identifier_type=custom%2Ctase%2Cticker_exchange,"קרן סל חו""ל ETF",1
FAILED,N/A,70241907,RDTY,HTTP 404,,"קרן סל חו""ל ETF",0
